agent,t,queue_clean,queue_attacked
maxpressure,51,28.47864680460871,28.36624660628856
maxpressure,52,25.837325189818173,28.19164211547386
maxpressure,53,28.135056100772882,24.10504122635556
maxpressure,54,28.805123444330356,27.307833705252772
maxpressure,55,28.13519728462491,28.94310722781415
maxpressure,56,28.264607787635182,31.317796115230745
maxpressure,57,29.69230687023467,28.669160919132946
maxpressure,58,26.991516552472536,26.2659535882693
maxpressure,59,27.683021751160062,28.601741164995282
maxpressure,60,27.591098648388822,26.375400173310922
maxpressure,61,29.03261886899051,26.00221007499086
maxpressure,62,29.456427457814154,28.708586920851943
maxpressure,63,28.416056543050004,28.30286838012716
maxpressure,64,27.016540459730674,26.34927952101271
maxpressure,65,26.734037093940017,25.543141218548914
maxpressure,66,27.85611968667099,27.838707684692764
maxpressure,67,30.59311972072455,28.728355619134586
maxpressure,68,25.527020228820348,26.770646456220184
maxpressure,69,26.361745295253293,26.90390687520165
maxpressure,70,28.61558681534571,30.97205341424653
maxpressure,71,25.815868994636457,28.850621747575673
maxpressure,72,27.509314147947855,27.259143694531296
maxpressure,73,24.64820381920616,24.960402666629378
maxpressure,74,28.94429498729711,27.296261819744704
maxpressure,75,26.557652733326158,28.53780102795221
maxpressure,76,27.22028152345231,29.74994550250645
maxpressure,77,24.648933932343358,26.441695118715792
maxpressure,78,27.777416995671334,26.62412766553976
maxpressure,79,25.557384417874015,29.205330757993984
maxpressure,80,27.332868303740664,27.052887970627236
maxpressure,81,29.120889658708858,26.260547911083872
maxpressure,82,27.29613132197081,28.829335469963258
maxpressure,83,28.218151363538453,26.10432340445134
maxpressure,84,27.175167413834412,27.328048918875417
maxpressure,85,26.860925117793325,25.552990938253004
maxpressure,86,26.782336375403275,28.96661463471684
maxpressure,87,28.24049574649722,27.03928090137469
maxpressure,88,27.351054551921937,28.339515420456266
maxpressure,89,25.703505918679333,28.45785596630105
maxpressure,90,28.51428699287409,27.505951736181824
maxpressure,91,25.3286697587864,26.31755657718875
maxpressure,92,26.68983393453687,27.95619389502596
maxpressure,93,25.031810492680894,27.585547954045634
maxpressure,94,25.94793679850776,26.031791904960713
maxpressure,95,23.838419886014645,25.47901120494645
maxpressure,96,28.744851192206596,26.098162038629315
maxpressure,97,25.022978438309732,29.04717628145205
maxpressure,98,28.58704355143342,25.019486860849163
maxpressure,99,26.198727105255365,27.028494186292114
maxpressure,100,24.316960765479102,25.98049176577369
maxpressure,101,26.676552521699165,27.252226206023117
maxpressure,102,29.074858010523702,26.951454901895826
maxpressure,103,26.664000316315605,27.631915351920338
maxpressure,104,25.04814940695921,26.120428431717595
maxpressure,105,25.469746092671976,23.64668270798587
maxpressure,106,24.042873988199137,27.105866287633553
maxpressure,107,26.520282896905748,22.213872503111595
maxpressure,108,26.154654729977135,25.76404789366729
maxpressure,109,25.94543426257145,27.658839013348185
maxpressure,110,25.987298630302092,28.39643176513635
maxpressure,111,23.94643072606661,26.646388477834893
maxpressure,112,25.85644574360362,26.50231786581432
maxpressure,113,26.132801603221708,24.2312204385387
maxpressure,114,26.10575567441411,28.47540740742259
maxpressure,115,28.113873635893214,25.54208770877242
maxpressure,116,25.078234296150054,26.069445244154295
maxpressure,117,27.070394163125176,23.04989502241152
maxpressure,118,23.30208873792701,28.39352317536739
maxpressure,119,27.83895113554692,24.560317978647884
maxpressure,120,25.80694249699899,25.915076845881696
maxpressure,121,29.3479108844731,26.307605507706352
maxpressure,122,26.706086245474882,23.128326041110164
maxpressure,123,24.226008793077174,26.63341104755076
maxpressure,124,23.913807430991735,26.38828384901418
maxpressure,125,24.24466868227879,25.450098053434203
maxpressure,126,22.21934669482885,26.38249602515583
maxpressure,127,24.882435134330994,24.029162470320163
maxpressure,128,26.428968915611833,24.747367011361913
maxpressure,129,24.718059487874374,24.92816223467291
maxpressure,130,21.39632017217172,23.68067581966967
maxpressure,131,26.646230632620295,23.900663170762325
maxpressure,132,23.411545013440165,26.257696258005073
maxpressure,133,23.073848517909326,23.19211535936101
maxpressure,134,25.196996032626352,19.06304648968225
maxpressure,135,24.179151361023184,24.09282802424245
maxpressure,136,25.562495891178862,22.570703718271307
maxpressure,137,24.830759340297732,23.19835252676468
maxpressure,138,25.528849562125096,23.35192463307887
maxpressure,139,24.347354628242396,23.78857911093812
maxpressure,140,26.016646538390926,23.205404491277672
maxpressure,141,21.157594939435555,24.863373424274627
maxpressure,142,22.84451600013363,20.977894704541647
maxpressure,143,22.325810964625134,22.543706846841566
maxpressure,144,23.117475896228665,22.999340789658554
maxpressure,145,22.87944926507708,22.214768461033636
maxpressure,146,22.428880818228613,26.308225325038382
maxpressure,147,21.991733197725058,23.09291993305369
maxpressure,148,23.30533487913887,22.313088531219513
maxpressure,149,24.936457855951762,23.150281924401668
maxpressure,150,25.181385966682058,22.967629838779136
maxpressure,151,21.85521368785225,23.80775362208541
maxpressure,152,21.256093540104935,24.88225043042253
maxpressure,153,22.79944670704044,22.686405090263484
maxpressure,154,23.83558964805274,24.99671798235382
maxpressure,155,25.708090214063034,21.288995682619905
maxpressure,156,21.77387443855463,22.978666614002154
maxpressure,157,24.601967411714252,23.375166591072396
