sim_time,agent_idx,step,lane,gradient,cumulative_fake_before_this_step,fake_vehicles_this_step
0,0,0,road_4_2_3_1,-0.0001607049780432135,0,0
0,0,0,road_4_2_3_2,-0.00016070512356236577,0,0
0,0,0,road_5_1_2_0,0.0,0,0
0,0,0,road_5_1_2_1,0.00030690018320456147,0,3
0,0,0,road_5_1_2_2,-0.0002681636833585799,0,0
0,0,0,road_4_0_1_0,0.0,0,0
0,0,0,road_4_0_1_1,-0.00016070500714704394,0,0
0,0,0,road_4_0_1_2,-0.00016070506535470486,0,0
0,0,0,road_3_1_0_0,0.0,0,0
0,0,0,road_3_1_0_1,0.00030690027051605284,0,3
0,0,0,road_3_1_0_2,-0.00026816336321644485,0,0
0,0,0,road_4_3_3_0,0.0,0,0
0,0,0,road_4_3_3_1,-0.0001607049780432135,0,0
0,0,0,road_4_3_3_2,-0.00016070512356236577,0,0
0,0,0,road_5_2_2_0,0.0,0,0
0,0,0,road_5_2_2_1,0.00030690018320456147,0,3
0,0,0,road_5_2_2_2,-0.0002681636833585799,0,0
0,0,0,road_4_1_1_0,0.0,0,0
0,0,0,road_4_1_1_1,-0.00016070500714704394,0,0
0,0,0,road_4_1_1_2,-0.00016070506535470486,0,0
0,0,0,road_3_2_0_0,0.0,0,0
0,0,0,road_3_2_0_1,0.00030690027051605284,0,3
0,0,0,road_3_2_0_2,-0.00026816336321644485,0,0
0,0,0,road_4_4_3_0,0.0,0,0
0,0,0,road_4_4_3_1,-0.0001607049780432135,0,0
0,0,0,road_4_4_3_2,-0.00016070512356236577,0,0
0,0,0,road_5_3_2_0,0.0,0,0
0,0,0,road_5_3_2_1,0.00030690018320456147,0,3
0,0,0,road_5_3_2_2,-0.0002681636833585799,0,0
0,0,0,road_4_2_1_0,0.0,0,0
0,0,0,road_4_2_1_1,-0.00016070500714704394,0,0
0,0,0,road_4_2_1_2,-0.00016070506535470486,0,0
0,0,0,road_3_3_0_0,0.0,0,0
0,0,0,road_3_3_0_1,0.00030690027051605284,0,3
0,0,0,road_3_3_0_2,-0.00026816336321644485,0,0
0,0,0,road_4_5_3_0,0.0,0,0
0,0,0,road_4_5_3_1,-0.0001607049780432135,0,0
0,0,0,road_4_5_3_2,-0.00016070512356236577,0,0
0,0,0,road_5_4_2_0,0.0,0,0
0,0,0,road_5_4_2_1,0.00030690018320456147,0,3
0,0,0,road_5_4_2_2,-0.0002681636833585799,0,0
0,0,0,road_4_3_1_0,0.0,0,0
0,0,0,road_4_3_1_1,-0.00016070500714704394,0,0
0,0,0,road_4_3_1_2,-0.00016070506535470486,0,0
0,0,0,road_3_4_0_0,0.0,0,0
0,0,0,road_3_4_0_1,0.00030690027051605284,0,3
0,0,0,road_3_4_0_2,-0.00026816336321644485,0,0
0,0,1,road_1_2_3_0,0.0,0,0
0,0,1,road_1_2_3_1,-0.0003232965536881238,0,0
0,0,1,road_1_2_3_2,-0.0003232965827919543,0,0
0,0,1,road_2_1_2_0,0.0,0,0
0,0,1,road_2_1_2_1,-0.0069821677170693874,3,0
0,0,1,road_2_1_2_2,-0.00017046811990439892,0,0
0,0,1,road_1_0_1_0,0.0,0,0
0,0,1,road_1_0_1_1,-0.0003232965536881238,0,0
0,0,1,road_1_0_1_2,-0.0003232965827919543,0,0
0,0,1,road_0_1_0_0,0.0,0,0
0,0,1,road_0_1_0_1,-0.0069821677170693874,3,0
0,0,1,road_0_1_0_2,-0.00017046804714482278,0,0
0,0,1,road_1_3_3_0,0.0,0,0
0,0,1,road_1_3_3_1,-0.0003232965536881238,0,0
0,0,1,road_1_3_3_2,-0.0003232965827919543,0,0
0,0,1,road_2_2_2_0,0.0,0,0
0,0,1,road_2_2_2_1,-0.0069821677170693874,3,0
0,0,1,road_2_2_2_2,-0.00017046811990439892,0,0
0,0,1,road_1_1_1_0,0.0,0,0
0,0,1,road_1_1_1_1,-0.0003232965536881238,0,0
0,0,1,road_1_1_1_2,-0.0003232965827919543,0,0
0,0,1,road_0_2_0_0,0.0,0,0
0,0,1,road_0_2_0_1,-0.0069821677170693874,3,0
0,0,1,road_0_2_0_2,-0.00017046804714482278,0,0
0,0,1,road_1_4_3_0,0.0,0,0
0,0,1,road_1_4_3_1,-0.0003232965536881238,0,0
0,0,1,road_1_4_3_2,-0.0003232965827919543,0,0
0,0,1,road_2_3_2_0,0.0,0,0
0,0,1,road_2_3_2_1,-0.0069821677170693874,3,0
0,0,1,road_2_3_2_2,-0.00017046811990439892,0,0
0,0,1,road_1_2_1_0,0.0,0,0
0,0,1,road_1_2_1_1,-0.0003232965536881238,0,0
0,0,1,road_1_2_1_2,-0.0003232965827919543,0,0
0,0,1,road_0_3_0_0,0.0,0,0
0,0,1,road_0_3_0_1,-0.0069821677170693874,3,0
0,0,1,road_0_3_0_2,-0.00017046804714482278,0,0
0,0,1,road_1_5_3_0,0.0,0,0
0,0,1,road_1_5_3_1,-0.0003232965536881238,0,0
0,0,1,road_1_5_3_2,-0.0003232965827919543,0,0
0,0,1,road_2_4_2_0,0.0,0,0
0,0,1,road_2_4_2_1,-0.0069821677170693874,3,0
0,0,1,road_2_4_2_2,-0.00017046811990439892,0,0
0,0,1,road_1_3_1_0,0.0,0,0
0,0,1,road_1_3_1_1,-0.0003232965536881238,0,0
0,0,1,road_1_3_1_2,-0.0003232965827919543,0,0
0,0,1,road_0_4_0_0,0.0,0,0
0,0,1,road_0_4_0_1,-0.0069821677170693874,3,0
0,0,1,road_0_4_0_2,-0.00017046804714482278,0,0
0,0,1,road_2_2_3_0,0.0,0,0
0,0,1,road_2_2_3_1,-0.0003232965536881238,0,0
0,0,1,road_2_2_3_2,-0.0003232965827919543,0,0
0,0,1,road_3_1_2_0,0.0,0,0
0,0,1,road_3_1_2_1,-0.0069821677170693874,3,0
0,0,1,road_3_1_2_2,-0.00017046811990439892,0,0
0,0,1,road_2_0_1_0,0.0,0,0
0,0,1,road_2_0_1_1,-0.0003232965536881238,0,0
0,0,1,road_2_0_1_2,-0.0003232965827919543,0,0
0,0,1,road_1_1_0_0,0.0,0,0
0,0,1,road_1_1_0_1,-0.0069821677170693874,3,0
0,0,1,road_1_1_0_2,-0.00017046804714482278,0,0
0,0,1,road_2_3_3_0,0.0,0,0
0,0,1,road_2_3_3_1,-0.0003232965536881238,0,0
0,0,1,road_2_3_3_2,-0.0003232965827919543,0,0
0,0,1,road_3_2_2_0,0.0,0,0
0,0,1,road_3_2_2_1,-0.0069821677170693874,3,0
0,0,1,road_3_2_2_2,-0.00017046811990439892,0,0
0,0,1,road_2_1_1_0,0.0,0,0
0,0,1,road_2_1_1_1,-0.0003232965536881238,0,0
0,0,1,road_2_1_1_2,-0.0003232965827919543,0,0
0,0,1,road_1_2_0_0,0.0,0,0
0,0,1,road_1_2_0_1,-0.0069821677170693874,3,0
0,0,1,road_1_2_0_2,-0.00017046804714482278,0,0
0,0,1,road_2_4_3_0,0.0,0,0
0,0,1,road_2_4_3_1,-0.0003232965536881238,0,0
0,0,1,road_2_4_3_2,-0.0003232965827919543,0,0
0,0,1,road_3_3_2_0,0.0,0,0
0,0,1,road_3_3_2_1,-0.0069821677170693874,3,0
0,0,1,road_3_3_2_2,-0.00017046811990439892,0,0
0,0,1,road_2_2_1_0,0.0,0,0
0,0,1,road_2_2_1_1,-0.0003232965536881238,0,0
0,0,1,road_2_2_1_2,-0.0003232965827919543,0,0
0,0,1,road_1_3_0_0,0.0,0,0
0,0,1,road_1_3_0_1,-0.0069821677170693874,3,0
0,0,1,road_1_3_0_2,-0.00017046804714482278,0,0
0,0,1,road_2_5_3_0,0.0,0,0
0,0,1,road_2_5_3_1,-0.0003232965536881238,0,0
0,0,1,road_2_5_3_2,-0.0003232965827919543,0,0
0,0,1,road_3_4_2_0,0.0,0,0
0,0,1,road_3_4_2_1,-0.0069821677170693874,3,0
0,0,1,road_3_4_2_2,-0.00017046811990439892,0,0
0,0,1,road_2_3_1_0,0.0,0,0
0,0,1,road_2_3_1_1,-0.0003232965536881238,0,0
0,0,1,road_2_3_1_2,-0.0003232965827919543,0,0
0,0,1,road_1_4_0_0,0.0,0,0
0,0,1,road_1_4_0_1,-0.0069821677170693874,3,0
0,0,1,road_1_4_0_2,-0.00017046804714482278,0,0
0,0,1,road_3_2_3_0,0.0,0,0
0,0,1,road_3_2_3_1,-0.0003232965536881238,0,0
0,0,1,road_3_2_3_2,-0.0003232965827919543,0,0
0,0,1,road_4_1_2_0,0.0,0,0
0,0,1,road_4_1_2_1,-0.0069821677170693874,3,0
0,0,1,road_4_1_2_2,-0.00017046811990439892,0,0
0,0,1,road_3_0_1_0,0.0,0,0
0,0,1,road_3_0_1_1,-0.0003232965536881238,0,0
0,0,1,road_3_0_1_2,-0.0003232965827919543,0,0
0,0,1,road_2_1_0_0,0.0,0,0
0,0,1,road_2_1_0_1,-0.0069821677170693874,3,0
0,0,1,road_2_1_0_2,-0.00017046804714482278,0,0
0,0,1,road_3_3_3_0,0.0,0,0
0,0,1,road_3_3_3_1,-0.0003232965536881238,0,0
0,0,1,road_3_3_3_2,-0.0003232965827919543,0,0
0,0,1,road_4_2_2_0,0.0,0,0
0,0,1,road_4_2_2_1,-0.0069821677170693874,3,0
0,0,1,road_4_2_2_2,-0.00017046811990439892,0,0
0,0,1,road_3_1_1_0,0.0,0,0
0,0,1,road_3_1_1_1,-0.0003232965536881238,0,0
0,0,1,road_3_1_1_2,-0.0003232965827919543,0,0
0,0,1,road_2_2_0_0,0.0,0,0
0,0,1,road_2_2_0_1,-0.0069821677170693874,3,0
0,0,1,road_2_2_0_2,-0.00017046804714482278,0,0
0,0,1,road_3_4_3_0,0.0,0,0
0,0,1,road_3_4_3_1,-0.0003232965536881238,0,0
0,0,1,road_3_4_3_2,-0.0003232965827919543,0,0
0,0,1,road_4_3_2_0,0.0,0,0
0,0,1,road_4_3_2_1,-0.0069821677170693874,3,0
0,0,1,road_4_3_2_2,-0.00017046811990439892,0,0
0,0,1,road_3_2_1_0,0.0,0,0
0,0,1,road_3_2_1_1,-0.0003232965536881238,0,0
0,0,1,road_3_2_1_2,-0.0003232965827919543,0,0
0,0,1,road_2_3_0_0,0.0,0,0
0,0,1,road_2_3_0_1,-0.0069821677170693874,3,0
0,0,1,road_2_3_0_2,-0.00017046804714482278,0,0
0,0,1,road_3_5_3_0,0.0,0,0
0,0,1,road_3_5_3_1,-0.0003232965536881238,0,0
0,0,1,road_3_5_3_2,-0.0003232965827919543,0,0
0,0,1,road_4_4_2_0,0.0,0,0
0,0,1,road_4_4_2_1,-0.0069821677170693874,3,0
0,0,1,road_4_4_2_2,-0.00017046811990439892,0,0
0,0,1,road_3_3_1_0,0.0,0,0
0,0,1,road_3_3_1_1,-0.0003232965536881238,0,0
0,0,1,road_3_3_1_2,-0.0003232965827919543,0,0
0,0,1,road_2_4_0_0,0.0,0,0
0,0,1,road_2_4_0_1,-0.0069821677170693874,3,0
0,0,1,road_2_4_0_2,-0.00017046804714482278,0,0
0,0,1,road_4_2_3_0,0.0,0,0
0,0,1,road_4_2_3_1,-0.0003232965536881238,0,0
0,0,1,road_4_2_3_2,-0.0003232965827919543,0,0
0,0,1,road_5_1_2_0,0.0,0,0
0,0,1,road_5_1_2_1,-0.0069821677170693874,3,0
0,0,1,road_5_1_2_2,-0.00017046811990439892,0,0
0,0,1,road_4_0_1_0,0.0,0,0
0,0,1,road_4_0_1_1,-0.0003232965536881238,0,0
0,0,1,road_4_0_1_2,-0.0003232965827919543,0,0
0,0,1,road_3_1_0_0,0.0,0,0
0,0,1,road_3_1_0_1,-0.0069821677170693874,3,0
0,0,1,road_3_1_0_2,-0.00017046804714482278,0,0
0,0,1,road_4_3_3_0,0.0,0,0
0,0,1,road_4_3_3_1,-0.0003232965536881238,0,0
0,0,1,road_4_3_3_2,-0.0003232965827919543,0,0
0,0,1,road_5_2_2_0,0.0,0,0
0,0,1,road_5_2_2_1,-0.0069821677170693874,3,0
0,0,1,road_5_2_2_2,-0.00017046811990439892,0,0
0,0,1,road_4_1_1_0,0.0,0,0
0,0,1,road_4_1_1_1,-0.0003232965536881238,0,0
0,0,1,road_4_1_1_2,-0.0003232965827919543,0,0
0,0,1,road_3_2_0_0,0.0,0,0
0,0,1,road_3_2_0_1,-0.0069821677170693874,3,0
0,0,1,road_3_2_0_2,-0.00017046804714482278,0,0
0,0,1,road_4_4_3_0,0.0,0,0
0,0,1,road_4_4_3_1,-0.0003232965536881238,0,0
0,0,1,road_4_4_3_2,-0.0003232965827919543,0,0
0,0,1,road_5_3_2_0,0.0,0,0
0,0,1,road_5_3_2_1,-0.0069821677170693874,3,0
0,0,1,road_5_3_2_2,-0.00017046811990439892,0,0
0,0,1,road_4_2_1_0,0.0,0,0
0,0,1,road_4_2_1_1,-0.0003232965536881238,0,0
0,0,1,road_4_2_1_2,-0.0003232965827919543,0,0
0,0,1,road_3_3_0_0,0.0,0,0
0,0,1,road_3_3_0_1,-0.0069821677170693874,3,0
0,0,1,road_3_3_0_2,-0.00017046804714482278,0,0
0,0,1,road_4_5_3_0,0.0,0,0
0,0,1,road_4_5_3_1,-0.0003232965536881238,0,0
0,0,1,road_4_5_3_2,-0.0003232965827919543,0,0
0,0,1,road_5_4_2_0,0.0,0,0
0,0,1,road_5_4_2_1,-0.0069821677170693874,3,0
0,0,1,road_5_4_2_2,-0.00017046811990439892,0,0
0,0,1,road_4_3_1_0,0.0,0,0
0,0,1,road_4_3_1_1,-0.0003232965536881238,0,0
0,0,1,road_4_3_1_2,-0.0003232965827919543,0,0
0,0,1,road_3_4_0_0,0.0,0,0
0,0,1,road_3_4_0_1,-0.0069821677170693874,3,0
0,0,1,road_3_4_0_2,-0.00017046804714482278,0,0
200,0,0,road_1_2_3_0,0.0,0,0
200,0,0,road_1_2_3_1,0.001245844759978354,0,3
200,0,0,road_1_2_3_2,7.1801281592343e-05,0,3
200,0,0,road_2_1_2_0,0.0,0,0
200,0,0,road_2_1_2_1,0.0034611797891557217,0,3
200,0,0,road_2_1_2_2,-0.0004112849710509181,0,0
200,0,0,road_1_0_1_0,0.0,0,0
200,0,0,road_1_0_1_1,0.0011663547484204173,0,3
200,0,0,road_1_0_1_2,4.8335328756365925e-05,0,3
200,0,0,road_0_1_0_0,0.0,0,0
200,0,0,road_0_1_0_1,0.0001455919409636408,0,3
200,0,0,road_0_1_0_2,-0.007106714881956577,0,0
200,0,0,road_1_3_3_0,0.0,0,0
200,0,0,road_1_3_3_1,-0.00029747263761237264,0,0
200,0,0,road_1_3_3_2,0.0002784796815831214,0,3
200,0,0,road_2_2_2_0,0.0,0,0
200,0,0,road_2_2_2_1,0.0014039543457329273,0,3
200,0,0,road_2_2_2_2,6.0488404415082186e-05,0,3
200,0,0,road_1_1_1_0,0.0,0,0
200,0,0,road_1_1_1_1,-0.0013749711215496063,0,0
200,0,0,road_1_1_1_2,-0.00027987471548840404,0,0
200,0,0,road_0_2_0_0,0.0,0,0
200,0,0,road_0_2_0_1,0.0013920909259468317,0,3
200,0,0,road_0_2_0_2,4.666305176215246e-05,0,3
200,0,0,road_1_4_3_0,0.0,0,0
200,0,0,road_1_4_3_1,-0.0013483152724802494,0,0
200,0,0,road_1_4_3_2,-0.00042020378168672323,0,0
200,0,0,road_2_3_2_0,0.0,0,0
200,0,0,road_2_3_2_1,0.0018493491224944592,0,3
200,0,0,road_2_3_2_2,9.628655971027911e-05,0,3
200,0,0,road_1_2_1_0,0.0,0,0
200,0,0,road_1_2_1_1,-0.00038079876685515046,0,0
200,0,0,road_1_2_1_2,0.00018197552708443254,0,3
200,0,0,road_0_3_0_0,0.0,0,0
200,0,0,road_0_3_0_1,0.0018493491224944592,0,3
200,0,0,road_0_3_0_2,9.628651605453342e-05,0,3
200,0,0,road_1_5_3_0,0.0,0,0
200,0,0,road_1_5_3_1,5.850745219504461e-05,0,3
200,0,0,road_1_5_3_2,-0.004250521771609783,0,0
200,0,0,road_2_4_2_0,0.0,0,0
200,0,0,road_2_4_2_1,-0.0009018380078487098,0,0
200,0,0,road_2_4_2_2,-8.189070649677888e-05,0,0
200,0,0,road_1_3_1_0,0.0,0,0
200,0,0,road_1_3_1_1,0.0032997550442814827,0,3
200,0,0,road_1_3_1_2,-0.0001968717115232721,0,0
200,0,0,road_0_4_0_0,0.0,0,0
200,0,0,road_0_4_0_1,-0.0004530144506134093,0,0
200,0,0,road_0_4_0_2,-0.00033501474536024034,0,0
200,0,0,road_2_2_3_0,0.0,0,0
200,0,0,road_2_2_3_1,-0.00026827986584976315,0,0
200,0,0,road_2_2_3_2,-0.00026827992405742407,0,0
200,0,0,road_3_1_2_0,0.0,0,0
200,0,0,road_3_1_2_1,-0.000968434673268348,0,0
200,0,0,road_3_1_2_2,0.0008094933582469821,0,3
200,0,0,road_2_0_1_0,0.0,0,0
200,0,0,road_2_0_1_1,-0.00026827992405742407,0,0
200,0,0,road_2_0_1_2,-0.000268279982265085,0,0
200,0,0,road_1_1_0_0,0.0,0,0
200,0,0,road_1_1_0_1,-0.0022142105735838413,0,0
200,0,0,road_1_1_0_2,0.0007888427353464067,0,3
200,0,0,road_2_3_3_0,0.0,0,0
200,0,0,road_2_3_3_1,-0.0001607049780432135,0,0
200,0,0,road_2_3_3_2,-0.00016070512356236577,0,0
200,0,0,road_3_2_2_0,0.0,0,0
200,0,0,road_3_2_2_1,0.00030690018320456147,0,3
200,0,0,road_3_2_2_2,-0.0002681636833585799,0,0
200,0,0,road_2_1_1_0,0.0,0,0
200,0,0,road_2_1_1_1,-0.00016070500714704394,0,0
200,0,0,road_2_1_1_2,-0.00016070506535470486,0,0
200,0,0,road_1_2_0_0,0.0,0,0
200,0,0,road_1_2_0_1,0.00030690027051605284,0,3
200,0,0,road_1_2_0_2,-0.00026816336321644485,0,0
200,0,0,road_2_4_3_0,0.0,0,0
200,0,0,road_2_4_3_1,-0.00029645420727320015,0,0
200,0,0,road_2_4_3_2,-0.0004008599789813161,0,0
200,0,0,road_3_3_2_0,0.0,0,0
200,0,0,road_3_3_2_1,0.0003491207608021796,0,3
200,0,0,road_3_3_2_2,-0.00031388510251417756,0,0
200,0,0,road_2_2_1_0,0.0,0,0
200,0,0,road_2_2_1_1,-0.0001617667148821056,0,0
200,0,0,road_2_2_1_2,-0.00029645420727320015,0,0
200,0,0,road_1_3_0_0,0.0,0,0
200,0,0,road_1_3_0_1,0.00034912078990601003,0,3
200,0,0,road_1_3_0_2,-0.00031388510251417756,0,0
200,0,0,road_2_5_3_0,0.0,0,0
200,0,0,road_2_5_3_1,-0.00020316157315392047,0,0
200,0,0,road_2_5_3_2,-0.00020316155860200524,0,0
200,0,0,road_3_4_2_0,0.0,0,0
200,0,0,road_3_4_2_1,-0.00023445161059498787,0,0
200,0,0,road_3_4_2_2,-0.00023445163969881833,0,0
200,0,0,road_2_3_1_0,0.0,0,0
200,0,0,road_2_3_1_1,-0.0002031615877058357,0,0
200,0,0,road_2_3_1_2,-0.0002031615877058357,0,0
200,0,0,road_1_4_0_0,0.0,0,0
200,0,0,road_1_4_0_1,-0.0017963824793696404,0,3
200,0,0,road_1_4_0_2,-0.0017963824793696404,0,0
200,0,0,road_3_2_3_0,0.0,0,0
200,0,0,road_3_2_3_1,-0.0001607049780432135,0,0
200,0,0,road_3_2_3_2,-0.00016070512356236577,0,0
200,0,0,road_4_1_2_0,0.0,0,0
200,0,0,road_4_1_2_1,0.00030690018320456147,0,3
200,0,0,road_4_1_2_2,-0.0002681636833585799,0,0
200,0,0,road_3_0_1_0,0.0,0,0
